time_seconds, weighted_integrated_cars, cars_entered, cars_exited, time_int_cars_exits, time_int_cars_main, LOSA_count, LOSB_count, LOSC_count, LOSD_count, LOSE_count, segment_LOSA_count, segment_LOSB_count, segment_LOSC_count, segment_LOSD_count, segment_LOSE_count
0.0, 0.14137013066462042, 0.06482446189842092, 0.09118203852632885, 0.0005616829868347992, 0.6764124758197939, 3, 1, 3, 1, 23, 15, 6, 4, 5, 68
100.0, 138.36419020274695, 118.02086604373999, 150.152817149815, 0.9252514733935349, 668.643366833946, 2, 0, 3, 3, 23, 9, 3, 5, 5, 76
200.0, 270.3559872555673, 241.8521800712832, 301.05457441643733, 1.8528841511131635, 1321.6569921962653, 2, 0, 3, 1, 25, 8, 4, 3, 4, 79
300.0, 395.605388071463, 368.27098678399676, 451.95633168305807, 2.7805168288328432, 1961.9815844870018, 2, 0, 2, 3, 24, 9, 4, 4, 1, 80
400.0, 514.1026629509093, 495.50113557757544, 602.8580889496752, 3.708149506552528, 2590.298089806026, 2, 1, 0, 4, 24, 9, 4, 3, 3, 79
500.0, 627.1799109274791, 622.2064399977996, 737.6844704817277, 4.5133110098868565, 3209.184800895655, 2, 1, 0, 3, 25, 10, 4, 1, 2, 81
600.0, 740.0510089000073, 747.8268754075151, 861.6100777408552, 5.238149334329722, 3828.20800050529, 2, 1, 0, 3, 25, 10, 3, 2, 4, 79
700.0, 852.7126870311376, 872.0330146476109, 984.4034578215204, 5.958420815319316, 4447.837217165467, 2, 1, 0, 3, 25, 11, 3, 1, 2, 81
800.0, 965.0085624568713, 995.4636477350458, 1105.4239390195544, 6.671626480828342, 5068.525257022913, 2, 1, 0, 3, 25, 12, 2, 1, 3, 80
900.0, 1077.05478850687, 1117.4844409299956, 1226.1628681209759, 7.3837166457182475, 5690.254320020082, 2, 1, 0, 3, 25, 12, 0, 1, 7, 78
1000.0, 1188.9352645705344, 1238.5406452566872, 1346.8560912539765, 8.095625161140097, 6312.291427370755, 2, 1, 0, 3, 25, 12, 0, 2, 6, 78
1100.0, 1300.455112795038, 1358.8751818383319, 1467.5418607576462, 8.807503817833132, 6934.353794780023, 2, 1, 0, 2, 26, 12, 1, 2, 5, 78
1200.0, 1411.495385833314, 1478.9206478180554, 1588.0525926204327, 9.51867825978861, 7556.171221468275, 2, 1, 0, 2, 26, 12, 2, 1, 4, 79
1300.0, 1522.079202522971, 1598.8031130845613, 1708.3829016230438, 10.229133916717164, 8177.778680456356, 2, 1, 0, 2, 26, 12, 2, 2, 3, 79
1380.0, 1610.150349851557, 1694.3826039043909, 1804.4535782995765, 10.796493821226788, 8674.246948943133, 2, 1, 0, 2, 26, 13, 1, 1, 5, 78
