time_seconds, weighted_integrated_cars, cars_entered, cars_exited, time_int_cars_exits, time_int_cars_main, LOSA_count, LOSB_count, LOSC_count, LOSD_count, LOSE_count, segment_LOSA_count, segment_LOSB_count, segment_LOSC_count, segment_LOSD_count, segment_LOSE_count
0.0,0.00588249246601923,0.021666666666666605,0.02165788101927839,8.663699966023678e-05,0.02564939527645873,24.0,0.0,0.0,0.0,0.0,57.0,0.0,0.0,0.0,0.0
100.0,5.953957727985517,21.68833333333313,21.679962013738553,0.08672062422331157,25.675144713389518,24.0,0.0,0.0,0.0,0.0,57.0,0.0,0.0,0.0,0.0
200.0,12.04418217927322,43.354999999999215,44.16062406799819,0.17664561676119095,51.117712960694156,24.0,0.0,0.0,0.0,0.0,57.0,0.0,0.0,0.0,0.0
300.0,18.149928855102367,65.02166666666885,66.12650811584967,0.2645152538480117,76.32186726452622,24.0,0.0,0.0,0.0,0.0,57.0,0.0,0.0,0.0,0.0
400.0,24.216467795371287,86.68833333333886,88.22107415395064,0.3528887233195436,101.29591408655082,24.0,0.0,0.0,0.0,0.0,57.0,0.0,0.0,0.0,0.0
500.0,30.242308768135,108.35500000000738,110.06279302027674,0.44025298454802453,126.12762254171052,24.0,0.0,0.0,0.0,0.0,57.0,0.0,0.0,0.0,0.0
600.0,36.25190587251966,130.02166666667563,131.79776102503087,0.5271918332031087,150.90308900779118,24.0,0.0,0.0,0.0,0.0,57.0,0.0,0.0,0.0,0.0
700.0,42.25515266427764,151.6883333333439,153.49117393840896,0.6139650851091338,175.65657512826922,24.0,0.0,0.0,0.0,0.0,57.0,0.0,0.0,0.0,0.0
800.0,48.25590898958468,173.35500000001213,175.1683441585571,0.7006736094730616,200.40144308784912,24.0,0.0,0.0,0.0,0.0,57.0,0.0,0.0,0.0,0.0
900.0,54.255686792221034,195.02166666668046,196.83914834628854,0.787356764797648,225.14292231004492,24.0,0.0,0.0,0.0,0.0,57.0,0.0,0.0,0.0,0.0
1000.0,60.255079240471446,216.68833333334732,218.50745105991263,0.8740299514719446,249.88306454049226,24.0,0.0,0.0,0.0,0.0,57.0,0.0,0.0,0.0,0.0
1100.0,66.25431943726183,238.355000000012,240.1747675607995,0.9606992079207008,274.6226771000339,24.0,0.0,0.0,0.0,0.0,57.0,0.0,0.0,0.0,0.0
1200.0,72.25349923393225,260.0216666666769,261.8416936429196,1.04736690845663,299.362078824823,24.0,0.0,0.0,0.0,0.0,57.0,0.0,0.0,0.0,0.0
1300.0,78.2526549556816,281.6883333333416,283.50846443567366,1.1340339901147303,324.10139618725776,24.0,0.0,0.0,0.0,0.0,57.0,0.0,0.0,0.0,0.0
1400.0,84.25180103136009,303.35500000000627,305.17517314091873,1.2207008243289101,348.84067960317003,24.0,0.0,0.0,0.0,0.0,57.0,0.0,0.0,0.0,0.0
1500.0,90.25094322051055,325.021666666671,326.84185688428363,1.307367559057593,373.5799492777075,24.0,0.0,0.0,0.0,0.0,57.0,0.0,0.0,0.0,0.0
1600.0,96.25008383441698,346.6883333333357,348.50853053280287,1.394034253552333,398.31921335472373,24.0,0.0,0.0,0.0,0.0,57.0,0.0,0.0,0.0,0.0
1700.0,102.24922380585096,368.3550000000043,370.1752000735585,1.4807009316747841,423.05847513644255,24.0,0.0,0.0,0.0,0.0,57.0,0.0,0.0,0.0,0.0
1800.0,108.24836351350935,390.02166666667614,391.84186793189383,1.5673676030914439,447.79773597036166,24.0,0.0,0.0,0.0,0.0,57.0,0.0,0.0,0.0,0.0
1900.0,114.24750311211116,411.68833333334806,413.50853509642474,1.6540342717426604,472.5369964100076,24.0,0.0,0.0,0.0,0.0,57.0,0.0,0.0,0.0,0.0
2000.0,120.24664266528926,433.3550000000197,435.17520197276633,1.7407009392451456,497.2762566843588,24.0,0.0,0.0,0.0,0.0,57.0,0.0,0.0,0.0,0.0
2040.0,122.64029934085931,442.0000000000217,443.82020201751936,1.775280939423547,507.1472215113198,24.0,0.0,0.0,0.0,0.0,57.0,0.0,0.0,0.0,0.0
