time_seconds, weighted_integrated_cars, cars_entered, cars_exited, time_int_cars_exits, time_int_cars_main, LOSA_count, LOSB_count, LOSC_count, LOSD_count, LOSE_count, segment_LOSA_count, segment_LOSB_count, segment_LOSC_count, segment_LOSD_count, segment_LOSE_count
0.0,0.00600280039414121,0.025555555555555505,0.021666666760773647,8.666666704181404e-05,0.02875314909633541,30.0,0.0,0.0,0.0,0.0,80.0,0.0,0.0,0.0,0.0
100.0,5.990567652411274,25.581111111110765,21.75016844775522,0.08700221505989197,29.75070467860193,30.0,0.0,0.0,0.0,0.0,80.0,0.0,0.0,0.0,0.0
200.0,12.07681350716401,51.13665497075942,42.90309483693029,0.17161043980559754,61.57657506043513,30.0,0.0,0.0,0.0,0.0,80.0,0.0,0.0,0.0,0.0
300.0,18.710990389139617,76.69221052631875,64.67422389829015,0.2587132220654481,95.43633165100944,30.0,0.0,0.0,0.0,0.0,79.8,0.2,0.0,0.0,0.0
400.0,25.73473284879396,102.24776608187823,88.14294138914262,0.3526096185075992,130.75740595451384,29.9,0.1,0.0,0.0,0.0,79.8,0.1,0.1,0.0,0.0
500.0,32.952139495030806,127.8033216374362,112.5460870732605,0.45023241555789195,166.86799102118178,29.8,0.2,0.0,0.0,0.0,79.7,0.1,0.1,0.1,0.0
600.0,40.2614314213424,153.35887719296704,137.40832325354341,0.5496867828742634,203.42143888889288,29.8,0.1,0.1,0.0,0.0,79.7,0.1,0.0,0.1,0.1
700.0,47.61903792369753,178.91442008318216,162.42848427231206,0.6497686022307074,240.26953758103576,29.8,0.1,0.1,0.0,0.0,79.7,0.0,0.1,0.1,0.1
800.0,55.02438793119345,204.46997551296903,187.5702278857883,0.7503383027272174,277.3600415030918,29.8,0.1,0.1,0.0,0.0,79.7,0.0,0.0,0.1,0.2
900.0,62.454984168365044,230.02553098805043,212.8332085599854,0.8513899360263311,314.62191331023485,29.8,0.1,0.1,0.0,0.0,79.6,0.1,0.0,0.0,0.3
1000.0,69.89866966093825,255.58107797584967,238.13087888177898,0.9525817712296416,352.02099268079013,29.8,0.1,0.1,0.0,0.0,79.6,0.1,0.0,0.0,0.3
1100.0,77.36138909108162,281.13662942901874,263.43798733706996,1.0538115741123313,389.5455728271132,29.8,0.1,0.1,0.0,0.0,79.5,0.2,0.0,0.0,0.3
1200.0,84.85204259944744,306.69218495753773,288.7976065249362,1.155249343095003,427.1856925735474,29.8,0.0,0.2,0.0,0.0,79.5,0.1,0.1,0.0,0.3
1300.0,92.3560985361761,332.24773889143495,314.2223839899248,1.256949270911806,464.9020189850552,29.8,0.0,0.1,0.1,0.0,79.5,0.0,0.1,0.1,0.3
1400.0,99.87310019888477,357.80329270123707,339.6644129575678,1.3587189903504922,502.6821946271002,29.7,0.1,0.1,0.1,0.0,79.5,0.0,0.1,0.0,0.4
1500.0,107.39582915935253,383.35884822907934,365.1301959331969,1.4605825434742452,540.5100432468226,29.7,0.1,0.0,0.2,0.0,79.5,0.0,0.1,0.0,0.4
1600.0,114.92479260519121,408.9144034454272,390.6085532128319,1.562494506349223,578.3794539162514,29.7,0.1,0.0,0.2,0.0,79.5,0.0,0.1,0.0,0.4
1700.0,122.46159977271896,434.46995850067526,416.1310939091906,1.664585929778762,616.2774310718971,29.7,0.1,0.0,0.2,0.0,79.5,0.0,0.0,0.1,0.4
1800.0,130.00025599701837,460.025514033141,441.65709564520614,1.7666911642653047,654.1910013058501,29.7,0.1,0.0,0.2,0.0,79.5,0.0,0.0,0.1,0.4
1860.0,134.516442558164,475.33329178542397,456.9503879587931,1.8278632442562137,676.9076605647404,29.7,0.1,0.0,0.2,0.0,79.5,0.0,0.0,0.1,0.4
