time_seconds, weighted_integrated_cars, cars_entered, cars_exited, time_int_cars_exits, time_int_cars_main, LOSA_count, LOSB_count, LOSC_count, LOSD_count, LOSE_count, segment_LOSA_count, segment_LOSB_count, segment_LOSC_count, segment_LOSD_count, segment_LOSE_count
0.0, 0.08059310456039319, 0.06935825420693784, 0.055352355912251586, 0.0003162991766414373, 0.5249519953541752, 10, 2, 0, 0, 18, 28, 0, 0, 0, 52
100.0, 80.5079106155089, 75.13244757900682, 55.40770826816248, 0.31661547581808364, 530.5147915777251, 7, 2, 2, 0, 19, 22, 2, 1, 1, 54
200.0, 160.74237908076418, 151.87285135027852, 110.76006418041067, 0.6329146524595272, 1070.566068582241, 5, 2, 1, 2, 20, 19, 2, 1, 0, 58
300.0, 241.34464046646994, 228.48058672737213, 166.11242009265885, 0.9492138291009707, 1621.4684518302515, 5, 1, 1, 2, 21, 19, 1, 0, 0, 60
400.0, 322.1855587974297, 301.5628163681966, 221.46477600490704, 1.2655130057424142, 2182.196418561102, 4, 1, 1, 1, 23, 15, 1, 1, 2, 61
500.0, 403.16051266788173, 373.3813445257444, 276.8171319171552, 1.5818121823838578, 2751.3233906068344, 4, 1, 0, 2, 23, 14, 1, 1, 0, 64
600.0, 484.2527661537288, 444.0391533699041, 332.1694878294034, 1.8981113590253014, 3328.4981997877017, 3, 2, 0, 2, 23, 14, 0, 2, 0, 64
700.0, 565.4920641894043, 512.732835407588, 387.5218437416516, 2.2144105356667447, 3912.807347712419, 2, 2, 0, 3, 23, 13, 0, 1, 2, 64
800.0, 647.0017175858815, 579.137029276587, 442.8741996538998, 2.5307097123081883, 4503.166168926306, 2, 2, 0, 1, 25, 12, 1, 0, 1, 66
900.0, 728.7803719050457, 644.6951067740802, 498.22655556614797, 2.847008888949632, 5098.833270816372, 2, 1, 1, 1, 25, 12, 1, 0, 0, 67
1000.0, 810.8254518809629, 709.6900897101826, 553.5789114784388, 3.1633080655910755, 5699.43614719522, 2, 1, 1, 1, 25, 12, 1, 0, 0, 67
1100.0, 893.1292178110749, 774.4754385462284, 608.9312673907439, 3.479607242232519, 6304.8035450618745, 2, 1, 1, 1, 25, 11, 1, 1, 0, 67
1200.0, 975.6871389069045, 839.0882063954383, 664.2836233030489, 3.7959064188739626, 6914.847337149907, 2, 1, 1, 1, 25, 11, 1, 1, 0, 67
1300.0, 1058.4990868792468, 903.4757250542488, 719.6359792153539, 4.112205595515406, 7529.460716241812, 2, 1, 1, 1, 25, 11, 1, 0, 1, 67
1400.0, 1141.5656404475385, 967.7709545547374, 774.988335127659, 4.42850477215685, 8148.567019152718, 2, 1, 1, 1, 25, 11, 0, 1, 1, 67
1500.0, 1224.8919332393996, 1031.9871447401613, 830.340691039964, 4.744803948798293, 8772.12466258456, 2, 1, 1, 1, 25, 11, 0, 1, 0, 68
1600.0, 1308.4982669369447, 1096.1479112011643, 885.693046952269, 5.061103125439737, 9400.098713871132, 2, 1, 1, 1, 25, 11, 0, 0, 1, 68
1700.0, 1392.3893895904748, 1160.2786259449103, 941.045402864574, 5.3774023020811805, 10032.468905004956, 2, 1, 1, 1, 25, 11, 0, 0, 1, 68
1800.0, 1476.5689526836736, 1224.3894848043124, 996.3977587768791, 5.693701478722624, 10669.222653214512, 2, 1, 1, 1, 25, 10, 1, 0, 0, 69
1860.0, 1527.1463322328711, 1262.788947028068, 1029.5538199683383, 5.883164685530849, 11052.73480065431, 1, 2, 1, 1, 25, 10, 0, 1, 0, 69
