time_seconds, weighted_integrated_cars, cars_entered, cars_exited, time_int_cars_exits, time_int_cars_main, LOSA_count, LOSB_count, LOSC_count, LOSD_count, LOSE_count, segment_LOSA_count, segment_LOSB_count, segment_LOSC_count, segment_LOSD_count, segment_LOSE_count
0.0, 0.00584681369037593, 0.02166666666666666, 0.021666666666666726, 8.666666666666691e-05, 0.02679118683229339, 24, 0, 0, 0, 0, 60, 0, 0, 0, 0
100.0, 5.869118289102985, 21.68833333333313, 21.657955898878864, 0.08662930613963896, 26.819626952938112, 24, 0, 0, 0, 0, 60, 0, 0, 0, 0
200.0, 11.82903256562098, 43.35499999999921, 43.24451139206401, 0.17297477513890258, 53.62384601675433, 24, 0, 0, 0, 0, 60, 0, 0, 0, 0
300.0, 17.826887685555285, 65.02166666666886, 65.29929587482876, 0.26120155984896803, 80.38797647633146, 24, 0, 0, 0, 0, 60, 0, 0, 0, 0
400.0, 23.767199775190406, 86.68833333333887, 87.12491148784311, 0.3485010517003066, 106.99221897473328, 24, 0, 0, 0, 0, 60, 0, 0, 0, 0
500.0, 29.694072805117024, 108.35500000000735, 108.8522278997062, 0.43540955979427576, 133.54775551904376, 24, 0, 0, 0, 0, 60, 0, 0, 0, 0
600.0, 35.6158177550846, 130.02166666667563, 130.54784268049147, 0.5221916878593738, 160.08211411581124, 24, 0, 0, 0, 0, 60, 0, 0, 0, 0
700.0, 41.535115191819365, 151.68833333334388, 152.22873528646915, 0.6089150974164883, 186.60618013972694, 24, 0, 0, 0, 0, 60, 0, 0, 0, 0
800.0, 47.45321001643606, 173.35500000001215, 173.90241559502704, 0.6956097394484865, 213.12517797803142, 24, 0, 0, 0, 0, 60, 0, 0, 0, 0
900.0, 53.370711952017814, 195.02166666668046, 195.5725414182512, 0.782290203684972, 239.64167652860678, 24, 0, 0, 0, 0, 60, 0, 0, 0, 0
1000.0, 59.28792147432169, 216.6883333333473, 217.2409142371575, 0.8689636756972912, 266.15694238395787, 24, 0, 0, 0, 0, 60, 0, 0, 0, 0
1100.0, 65.20498677045056, 238.355000000012, 238.90842243118553, 0.9556336989721684, 292.6716002372742, 24, 0, 0, 0, 0, 60, 0, 0, 0, 0
1200.0, 71.12198092976024, 260.02166666667677, 260.5755041657365, 1.0423020212240677, 319.18595820489486, 24, 0, 0, 0, 0, 60, 0, 0, 0, 0
1300.0, 77.03894000214466, 281.6883333333415, 282.24237555703036, 1.12896950447781, 345.7001682594011, 24, 0, 0, 0, 0, 60, 0, 0, 0, 0
1400.0, 82.95588176854609, 303.3550000000062, 303.90914320037075, 1.215636573911096, 372.21430535847315, 24, 0, 0, 0, 0, 60, 0, 0, 0, 0
1500.0, 88.87281499908852, 325.021666666671, 325.57585967193273, 1.3023034392350255, 398.72840647361346, 24, 0, 0, 0, 0, 60, 0, 0, 0, 0
1600.0, 94.78974401947477, 346.6883333333357, 347.24255090395195, 1.388970203885749, 425.2424898403381, 24, 0, 0, 0, 0, 60, 0, 0, 0, 0
1700.0, 100.70667096327846, 368.35500000000434, 368.9092296870299, 1.4756369188812568, 451.75656445298154, 24, 0, 0, 0, 0, 60, 0, 0, 0, 0
1800.0, 106.62359688284612, 390.02166666667614, 390.57590232989423, 1.5623036093852365, 478.2706347478357, 24, 0, 0, 0, 0, 60, 0, 0, 0, 0
1900.0, 112.54052229722775, 411.68833333334806, 412.24257194421114, 1.648970287809222, 504.78470291301795, 24, 0, 0, 0, 0, 60, 0, 0, 0, 0
2000.0, 118.45744746243581, 433.3550000000198, 433.9092400647518, 1.7356369602749702, 531.2987700277796, 24, 0, 0, 0, 0, 60, 0, 0, 0, 0
2100.0, 124.37437250474352, 455.0216666666918, 455.57590744851564, 1.8223036298019277, 557.8128366244403, 24, 0, 0, 0, 0, 60, 0, 0, 0, 0
2200.0, 130.29129748643294, 476.68833333336346, 477.2425744688769, 1.9089702978793828, 584.3269029655571, 24, 0, 0, 0, 0, 60, 0, 0, 0, 0
2300.0, 136.20822243822332, 498.35500000003543, 498.9092413099968, 1.9956369652418946, 610.8409691806311, 24, 0, 0, 0, 0, 60, 0, 0, 0, 0
2400.0, 142.1251473752666, 520.0216666667071, 520.5759080627092, 2.082303632251771, 637.3550353335369, 24, 0, 0, 0, 0, 60, 0, 0, 0, 0
2500.0, 148.04207230503633, 541.6883333333791, 542.242574771817, 2.168970299087719, 663.8691014557801, 24, 0, 0, 0, 0, 60, 0, 0, 0, 0
2600.0, 153.95899723121835, 563.3550000000508, 563.9092414594168, 2.2556369658378803, 690.3831675628987, 24, 0, 0, 0, 0, 60, 0, 0, 0, 0
2700.0, 159.87592215563097, 585.0216666667227, 585.5759081364081, 2.3423036325457307, 716.8972336625583, 24, 0, 0, 0, 0, 60, 0, 0, 0, 0
2800.0, 165.79284707917083, 606.6883333333944, 607.2425748081671, 2.428970299232709, 743.4112997585386, 24, 0, 0, 0, 0, 60, 0, 0, 0, 0
2900.0, 171.70977200227978, 628.3550000000569, 628.9092414773464, 2.5156369659093945, 769.9253658527033, 24, 0, 0, 0, 0, 60, 0, 0, 0, 0
3000.0, 177.62669692517665, 650.0216666666826, 650.5759081452521, 2.602303632581006, 796.4394319459731, 24, 0, 0, 0, 0, 60, 0, 0, 0, 0
3100.0, 183.54362184796832, 671.6883333333083, 672.2425748125283, 2.688970299250122, 822.9534980388005, 24, 0, 0, 0, 0, 60, 0, 0, 0, 0
3200.0, 189.46054677071177, 693.3549999999339, 693.9092414794942, 2.7756369659179936, 849.467564131418, 24, 0, 0, 0, 0, 60, 0, 0, 0, 0
3300.0, 195.37747169342225, 715.0216666665594, 715.5759081463061, 2.8623036325852573, 875.9816302239092, 24, 0, 0, 0, 0, 60, 0, 0, 0, 0
3360.0, 198.92170972212455, 727.9999999998682, 728.5542414796957, 2.9142169659187687, 891.8635558132979, 24, 0, 0, 0, 0, 60, 0, 0, 0, 0
