time_seconds, weighted_integrated_cars, cars_entered, cars_exited, time_int_cars_exits, time_int_cars_main, LOSA_count, LOSB_count, LOSC_count, LOSD_count, LOSE_count, segment_LOSA_count, segment_LOSB_count, segment_LOSC_count, segment_LOSD_count, segment_LOSE_count
0.0, 0.15507086876817758, 0.06831496213082329, 0.0922889151102128, 0.0005716448760897547, 0.7339488215651109, 3, 0, 2, 1, 25, 12, 5, 4, 5, 72
100.0, 152.8137121521064, 109.65639505951484, 151.35711045469895, 0.9357226591737636, 723.8213030484702, 2, 0, 0, 4, 25, 5, 1, 6, 4, 82
200.0, 299.8705127070944, 225.9686856960373, 303.3696782609535, 1.8733526317500895, 1427.338682954506, 2, 0, 0, 2, 27, 6, 1, 2, 4, 85
300.0, 440.29083950436745, 347.75699702744345, 455.38224606720735, 2.810982604326454, 2114.62116744025, 2, 0, 1, 2, 26, 7, 2, 2, 1, 86
400.0, 573.5024403236396, 471.0331854355601, 607.394813873457, 3.748612576902823, 2787.1767741150466, 2, 0, 1, 2, 26, 9, 0, 2, 2, 85
500.0, 700.6945069401429, 594.477596969089, 741.9037515881523, 4.553600573948933, 3448.455445297507, 2, 0, 1, 2, 26, 9, 2, 0, 2, 85
600.0, 826.5068655016876, 716.3446811332681, 866.6893170033331, 5.287432783654495, 4107.884486867679, 2, 0, 1, 2, 26, 10, 1, 0, 2, 85
700.0, 950.6540995072344, 836.9383658759693, 991.464813972833, 6.0212145348639785, 4765.583211835829, 2, 0, 1, 2, 26, 11, 0, 0, 1, 86
800.0, 1073.1808281965534, 956.0244586521861, 1114.0131575049093, 6.746062748435342, 5421.211007815669, 2, 0, 1, 2, 26, 11, 0, 0, 3, 84
900.0, 1194.6063177945828, 1075.053389265681, 1235.7994607477465, 7.467893640186881, 6075.325932097582, 2, 1, 0, 2, 26, 11, 1, 0, 3, 83
1000.0, 1315.107331242232, 1193.9851591318636, 1357.4540106797617, 8.189200987145579, 6728.089698886922, 2, 1, 0, 2, 26, 12, 0, 0, 2, 84
1100.0, 1434.6448981291514, 1312.6486869809657, 1479.0876429822788, 8.910425357888911, 7379.438029007415, 2, 1, 0, 2, 26, 12, 0, 0, 4, 82
1200.0, 1553.1812980049535, 1430.9725340309365, 1600.7179389019655, 9.631636470386125, 8029.211122177534, 2, 1, 0, 2, 26, 12, 0, 0, 5, 81
1300.0, 1670.6800152395138, 1549.0741088281104, 1722.3476941211743, 10.352845436678594, 8677.280038757533, 2, 1, 0, 2, 26, 12, 0, 2, 3, 81
1380.0, 1763.808683131525, 1643.2839772759785, 1819.5298018684086, 10.929091135963873, 9193.775198936703, 2, 1, 0, 2, 26, 12, 0, 3, 2, 81
