time_seconds, weighted_integrated_cars, cars_entered, cars_exited, time_int_cars_exits, time_int_cars_main, LOSA_count, LOSB_count, LOSC_count, LOSD_count, LOSE_count, segment_LOSA_count, segment_LOSB_count, segment_LOSC_count, segment_LOSD_count, segment_LOSE_count
0.0, 0.08284076185661346, 0.06409648047493613, 0.055352355912251586, 0.0003162991766414373, 0.5778565495732698, 2, 1, 1, 2, 24, 11, 1, 0, 0, 66
10.0, 8.370949105251245, 8.102690129504436, 6.273921280470751, 0.038771216840785126, 58.40022088658563, 1, 2, 1, 2, 24, 10, 1, 0, 1, 66
20.0, 16.654051103802118, 16.386264972068155, 12.642490205029256, 0.07790113450492886, 116.3177467402948, 1, 2, 1, 2, 24, 10, 1, 0, 0, 67
30.0, 24.93134460400762, 24.668822254212223, 19.01105912958776, 0.11703105216907311, 174.33096173997419, 1, 2, 1, 2, 24, 10, 0, 1, 0, 67
40.0, 33.203847251196144, 33.207444637479334, 25.379628054146263, 0.15616096983321734, 232.44516249379268, 1, 1, 2, 2, 24, 10, 0, 1, 0, 67
50.0, 41.47314373691738, 41.77275894140673, 31.74819697870477, 0.19529088749736156, 290.6698630605235, 1, 1, 2, 2, 24, 9, 1, 1, 0, 67
60.0, 49.740934793179456, 50.32695785396948, 38.116765903263236, 0.2344208051615058, 349.0040097935326, 1, 1, 1, 3, 24, 9, 1, 0, 1, 67
70.0, 58.01054432873576, 58.87205917276745, 44.48533482782143, 0.27355072282565, 407.4472624754929, 1, 1, 1, 3, 24, 9, 1, 0, 1, 67
80.0, 66.28314062786909, 67.40012825696537, 50.85390375237962, 0.3126806404897942, 465.9989010224288, 1, 1, 1, 3, 24, 8, 1, 1, 2, 66
90.0, 74.55872286762495, 75.91931828242022, 57.22247267693781, 0.3518105581539388, 524.6582619444267, 1, 0, 2, 4, 23, 8, 1, 1, 2, 66
100.0, 82.83727675703247, 84.42334288903037, 63.59104160149599, 0.3909404758180838, 583.4248506718599, 1, 0, 2, 4, 23, 8, 1, 2, 1, 66
110.0, 91.11877863321564, 92.89779896006954, 69.95961052605409, 0.43007039348222864, 642.2974675792766, 1, 0, 2, 3, 24, 8, 1, 1, 1, 67
120.0, 99.40324834508296, 101.35593234362803, 76.3281794506122, 0.4692003111463736, 701.2748902659152, 1, 0, 3, 1, 25, 8, 1, 1, 1, 67
130.0, 107.6914043063614, 109.8075382348584, 82.6967483751703, 0.5083302288105185, 760.3566180068855, 1, 0, 3, 1, 25, 9, 0, 0, 2, 67
140.0, 115.9844124540966, 118.25318141639916, 89.0653172997284, 0.5474601464746635, 819.5423430849116, 1, 0, 3, 1, 25, 9, 0, 0, 1, 68
150.0, 124.28279162601804, 126.69511033293274, 95.43388622428651, 0.5865880991001564, 878.831818168485, 1, 0, 3, 1, 25, 9, 0, 0, 1, 68
160.0, 132.58070877635356, 135.13523812414763, 101.45967565591367, 0.6222974663665737, 938.2354876590621, 1, 0, 3, 1, 25, 9, 0, 0, 1, 68
170.0, 140.8790603426206, 143.57380275560354, 107.41157791380513, 0.6576773840307176, 997.7635288414243, 1, 0, 3, 1, 25, 9, 0, 0, 0, 69
