time_seconds, weighted_integrated_cars, cars_entered, cars_exited, time_int_cars_exits, time_int_cars_main, LOSA_count, LOSB_count, LOSC_count, LOSD_count, LOSE_count, segment_LOSA_count, segment_LOSB_count, segment_LOSC_count, segment_LOSD_count, segment_LOSE_count
0.0, 0.0861430160200913, 0.057017430869352896, 0.055352355912251586, 0.0003162991766414373, 0.5156998570271737, 4, 0, 0, 4, 16, 11, 0, 0, 0, 49
10.0, 8.699455519630733, 5.75876061047109, 5.5905879471374185, 0.03194621684078512, 52.089889875591254, 4, 0, 0, 4, 16, 11, 0, 0, 0, 49
20.0, 17.310763549662557, 11.460503965834857, 11.125823538362592, 0.06357613450492881, 103.67240527807618, 4, 0, 0, 4, 16, 11, 0, 0, 0, 49
30.0, 25.920065496159953, 17.16224746894235, 16.661059129587766, 0.09520605216907317, 155.2632460726814, 4, 0, 0, 4, 16, 11, 0, 0, 0, 49
40.0, 34.52735812957413, 22.863991046183322, 22.19629472081294, 0.12683596983321752, 206.86241226521136, 4, 0, 0, 4, 16, 11, 0, 0, 0, 49
50.0, 43.132640512116005, 28.565734461322698, 27.731530312038114, 0.15846588749736187, 258.4699038552332, 4, 0, 0, 4, 16, 11, 0, 0, 0, 49
60.0, 51.73591246955754, 34.267384324202936, 33.266765903263206, 0.19009580516150623, 310.0857200541598, 4, 0, 0, 4, 16, 11, 0, 0, 0, 49
70.0, 60.337168894265645, 39.95972567567538, 38.802001494488024, 0.2217257228256506, 361.70974271647594, 4, 0, 0, 4, 16, 11, 0, 0, 0, 49
80.0, 68.93632242763042, 45.571557499366236, 44.33723708571284, 0.2533556404897949, 413.3399152141992, 4, 0, 0, 4, 16, 11, 0, 0, 0, 49
90.0, 77.5331783846741, 51.12918560171476, 49.87247267693766, 0.2849855581539393, 464.9721450679945, 4, 0, 0, 4, 16, 11, 0, 0, 0, 49
100.0, 86.12763235057399, 56.68333766418676, 55.40770826816248, 0.31661547581808364, 516.6053616021777, 4, 0, 0, 4, 16, 11, 0, 0, 0, 49
110.0, 94.71965479003995, 62.23743696520509, 60.9429438593873, 0.348245393482228, 568.2395218340836, 4, 0, 0, 4, 16, 11, 0, 0, 0, 49
120.0, 103.30924278150486, 67.79153612886539, 66.47817945061212, 0.37987531114637235, 619.8746252428026, 4, 0, 0, 4, 16, 11, 0, 0, 0, 49
130.0, 111.89639616550598, 73.34563547314383, 72.01341504183694, 0.4115052288105167, 671.5106718346915, 4, 0, 0, 4, 16, 11, 0, 0, 0, 49
140.0, 120.48111487493655, 78.89973499827872, 77.54865063306175, 0.44313514647466107, 723.1476616188015, 4, 0, 0, 4, 16, 11, 0, 0, 0, 49
150.0, 129.06339886886718, 84.45383470365424, 83.08388622428657, 0.4747650641388054, 774.7855946041603, 4, 0, 0, 4, 16, 11, 0, 0, 0, 49
160.0, 137.64324813284185, 90.00793458865621, 88.61912181551139, 0.5063949818029497, 826.4244707997647, 4, 0, 0, 4, 16, 11, 0, 0, 0, 49
170.0, 146.22066265225962, 95.56203465267292, 94.15435740673621, 0.5380248994670941, 878.0642902145802, 4, 0, 0, 4, 16, 11, 0, 0, 0, 49
180.0, 154.79564241361672, 101.11613489509543, 99.68959299796103, 0.5696548171312384, 929.7050528575417, 4, 0, 0, 4, 16, 11, 0, 0, 0, 49
190.0, 163.36818740680044, 106.67023531531733, 105.22482858918585, 0.6012847347953828, 981.3467587375552, 4, 0, 0, 4, 16, 11, 0, 0, 0, 49
200.0, 171.9382976249635, 112.224335912735, 110.76006418041067, 0.6329146524595272, 1032.989407863493, 4, 0, 0, 4, 16, 11, 0, 0, 0, 49
210.0, 180.50597306441387, 117.7784366867472, 116.29529977163548, 0.6645445701236715, 1084.6330002442023, 4, 0, 0, 4, 16, 11, 0, 0, 0, 49
220.0, 189.07121372193717, 123.33253763675548, 121.8305353628603, 0.6961744877878159, 1136.2775358884971, 4, 0, 0, 4, 16, 11, 0, 0, 0, 49
230.0, 197.63401959472336, 128.88663876216378, 127.36577095408512, 0.7278044054519602, 1187.923014805162, 4, 0, 0, 4, 16, 11, 0, 0, 0, 49
240.0, 206.19439068074286, 134.4407400623789, 132.90100654530994, 0.7594343231161046, 1239.569437002952, 4, 0, 0, 4, 16, 11, 0, 0, 0, 49
250.0, 214.75232697846832, 139.99484153681001, 138.43624213653476, 0.791064240780249, 1291.216802490593, 4, 0, 0, 4, 16, 11, 0, 0, 0, 49
260.0, 223.30782848678143, 145.54894318486888, 143.97147772775958, 0.8226941584443933, 1342.8651112767793, 4, 0, 0, 4, 16, 11, 0, 0, 0, 49
270.0, 231.86089916187626, 151.1030450059699, 149.5067133189844, 0.8543240761085377, 1394.5143633701814, 4, 0, 0, 4, 16, 11, 0, 0, 0, 49
280.0, 240.41162893232777, 156.65714699952997, 155.04194891020921, 0.885953993772682, 1446.1645587794324, 4, 0, 0, 4, 16, 11, 0, 0, 0, 49
290.0, 248.9601196762973, 162.21124916496848, 160.57718450143403, 0.9175839114368264, 1497.8156975131428, 4, 0, 0, 4, 16, 11, 0, 0, 0, 49
300.0, 257.5065960858492, 167.7653515017074, 166.11242009265885, 0.9492138291009707, 1549.4677795798902, 4, 0, 0, 4, 16, 11, 0, 0, 0, 49
310.0, 266.05138357316105, 173.31945400917127, 171.64765568388367, 0.9808437467651151, 1601.1208049882273, 4, 0, 0, 4, 16, 11, 0, 0, 0, 49
320.0, 274.59454491091657, 178.87355668678697, 177.1828912751085, 1.0124736644292593, 1652.7747737466739, 4, 0, 0, 4, 16, 10, 1, 0, 0, 49
330.0, 283.1360920690094, 184.42765953398407, 182.7181268663333, 1.0441035820934037, 1704.4296858637229, 4, 0, 0, 4, 16, 10, 1, 0, 0, 49
340.0, 291.6760397780795, 189.9817625501944, 188.25336245755813, 1.075733499757548, 1756.0855413478412, 4, 0, 0, 4, 16, 10, 1, 0, 0, 49
350.0, 300.2144408858341, 195.53586573485245, 193.78859804878294, 1.1073634174216924, 1807.7423402074637, 4, 0, 0, 4, 16, 10, 1, 0, 0, 49
360.0, 308.75136902604345, 201.08996908739522, 199.32383364000776, 1.1389933350858368, 1859.4000824509992, 4, 0, 0, 4, 16, 10, 1, 0, 0, 49
370.0, 317.2868421915404, 206.64407260726193, 204.85906923123258, 1.1706232527499811, 1911.0587680868275, 4, 0, 0, 4, 16, 10, 0, 1, 0, 49
380.0, 325.82086037771205, 212.19817629389436, 210.3943048224574, 1.2022531704141255, 1962.718397123302, 4, 0, 0, 3, 17, 10, 0, 1, 0, 49
390.0, 334.3534262670541, 217.7522801467369, 215.92954041368222, 1.2338830880782699, 2014.3789695687474, 4, 0, 0, 3, 17, 10, 0, 1, 0, 49
