time_seconds, weighted_integrated_cars, cars_entered, cars_exited, time_int_cars_exits, time_int_cars_main, LOSA_count, LOSB_count, LOSC_count, LOSD_count, LOSE_count, segment_LOSA_count, segment_LOSB_count, segment_LOSC_count, segment_LOSD_count, segment_LOSE_count
0.0, 0.036470348561835945, 0.08125, 0.055352355912251586, 0.0003162991766414373, 0.1669703748440148, 20, 4, 0, 1, 0, 29, 11, 20, 3, 0
10.0, 3.71520176665191, 8.185382451694055, 5.5905879471374185, 0.03194621684078512, 16.928383307772364, 20, 4, 0, 1, 0, 35, 13, 12, 3, 0
20.0, 7.458189027955798, 16.31038245169397, 11.125823538362592, 0.06357613450492881, 33.819257186518854, 20, 4, 0, 1, 0, 36, 12, 11, 4, 0
30.0, 11.261301644333047, 24.43538245169397, 16.661059129587766, 0.09520605216907317, 50.83961928570407, 20, 4, 0, 1, 0, 37, 10, 10, 6, 0
40.0, 15.116836004242085, 32.558459374952115, 22.19629472081294, 0.12683596983321752, 67.98943077664855, 20, 4, 0, 1, 0, 38, 9, 9, 7, 0
50.0, 19.02289337045435, 40.68345937477097, 27.731530312038114, 0.15846588749736187, 85.26867316286527, 19, 5, 0, 1, 0, 39, 6, 5, 12, 1
60.0, 22.97963437334817, 48.8034593772437, 33.266765903263206, 0.19009580516150623, 102.6772360281215, 19, 5, 0, 1, 0, 38, 7, 5, 11, 2
70.0, 26.98703464935862, 56.928459374771066, 38.802001494488024, 0.2217257228256506, 120.21520485522069, 19, 5, 0, 1, 0, 39, 6, 5, 8, 5
80.0, 31.041454451055017, 65.05345937472481, 44.33723708571284, 0.2533556404897949, 137.88266190275291, 18, 6, 0, 1, 0, 38, 7, 4, 8, 6
87.0, 33.86162451314654, 70.65970937308585, 48.15654964365797, 0.2751802836780545, 150.1487053724611, 18, 5, 1, 1, 0, 39, 5, 5, 8, 6
